#钢精加工0-400mm												
E3250	20	99	7	6	3	1	0	2				
#钢分组加工0-50mm												
E0300	2	4	3	6	3	1	100	2				
E0301	2	4	3	6	3	1	100	2				
E0302	2	4	3	6	3	1	100	2				
E0303	2	4	3	6	3	0	100	2				
E0304	2	4	3	6	3	1	100	2				
E0305	3	4	5	6	3	0	100	2				
#钢分组加工50-500mm，扩展自305												
E0306	3	4	5	6	3	0	100	2				
E0307	3	4	5	6	3	0	100	2				
E0308	3	4	5	6	3	0	100	2				
E0309	3	4	5	6	3	0	100	2				
E0310	3	4	5	6	3	0	100	2				
E0311	3	4	5	6	3	0	100	2				
E0312	3	4	5	6	3	0	100	2				
E0313	3	4	5	6	3	0	100	2				
E0314	3	4	5	6	3	0	100	2				
E0315	3	4	5	6	3	0	100	2				
E0316	3	4	5	6	3	0	100	2				
E0317	3	4	5	6	3	0	100	2				
E0318	3	4	5	6	3	0	100	2				
E0319	3	4	5	6	3	0	100	2				
E0320	3	4	5	6	3	0	100	2				
E0321	3	4	5	6	3	0	100	2				
E0322	3	4	5	6	3	0	100	2				
E0323	3	4	5	6	3	0	100	2				
E0324	3	4	5	6	3	0	100	2				
E0325	3	4	5	6	3	0	100	2				
E0326	3	4	5	6	3	0	100	2				
E0327	3	4	5	6	3	0	100	2				
E0328	3	4	5	6	3	0	100	2				
E0329	3	4	5	6	3	0	100	2				
E0330	3	4	5	6	3	0	100	2				
E0331	3	4	5	6	3	0	100	2				
E0332	3	4	5	6	3	0	100	2				
E0333	3	4	5	6	3	0	100	2				
E0334	3	4	5	6	3	0	100	2				
E0335	3	4	5	6	3	0	100	2				
E0336	3	4	5	6	3	0	100	2				
E0337	3	4	5	6	3	0	100	2				
E0338	3	4	5	6	3	0	100	2				
E0339	3	4	5	6	3	0	100	2				
E0340	3	4	5	6	3	0	100	2				
E0341	3	4	5	6	3	0	100	2				
E0342	3	4	5	6	3	0	100	2				
E0343	3	4	5	6	3	0	100	2				
E0344	3	4	5	6	3	0	100	2				
E0345	3	4	5	6	3	0	100	2				
E0346	3	4	5	6	3	0	100	2				
E0347	3	4	5	6	3	0	100	2				
E0348	3	4	5	6	3	0	100	2				
E0349	3	4	5	6	3	0	100	2				
E0350	3	4	5	6	3	0	100	2				
#铝分组脉冲加工0-500与钢分组脉冲相同												
E1300	2	4	3	6	3	1	100	2				
E1301	2	4	3	6	3	1	100	2				
E1302	2	4	3	6	3	1	100	2				
E1303	2	4	3	6	3	0	100	2				
E1304	2	4	3	6	3	1	100	2				
E1305	3	4	5	6	3	0	100	2				
E1306	3	4	5	6	3	0	100	2				
E1307	3	4	5	6	3	0	100	2				
E1308	3	4	5	6	3	0	100	2				
E1309	3	4	5	6	3	0	100	2				
E1310	3	4	5	6	3	0	100	2				
E1311	3	4	5	6	3	0	100	2				
E1312	3	4	5	6	3	0	100	2				
E1313	3	4	5	6	3	0	100	2				
E1314	3	4	5	6	3	0	100	2				
E1315	3	4	5	6	3	0	100	2				
E1316	3	4	5	6	3	0	100	2				
E1317	3	4	5	6	3	0	100	2				
E1318	3	4	5	6	3	0	100	2				
E1319	3	4	5	6	3	0	100	2				
E1320	3	4	5	6	3	0	100	2				
E1321	3	4	5	6	3	0	100	2				
E1322	3	4	5	6	3	0	100	2				
E1323	3	4	5	6	3	0	100	2				
E1324	3	4	5	6	3	0	100	2				
E1325	3	4	5	6	3	0	100	2				
E1326	3	4	5	6	3	0	100	2				
E1327	3	4	5	6	3	0	100	2				
E1328	3	4	5	6	3	0	100	2				
E1329	3	4	5	6	3	0	100	2				
E1330	3	4	5	6	3	0	100	2				
E1331	3	4	5	6	3	0	100	2				
E1332	3	4	5	6	3	0	100	2				
E1333	3	4	5	6	3	0	100	2				
E1334	3	4	5	6	3	0	100	2				
E1335	3	4	5	6	3	0	100	2				
E1336	3	4	5	6	3	0	100	2				
E1337	3	4	5	6	3	0	100	2				
E1338	3	4	5	6	3	0	100	2				
E1339	3	4	5	6	3	0	100	2				
E1340	3	4	5	6	3	0	100	2				
E1341	3	4	5	6	3	0	100	2				
E1342	3	4	5	6	3	0	100	2				
E1343	3	4	5	6	3	0	100	2				
E1344	3	4	5	6	3	0	100	2				
E1345	3	4	5	6	3	0	100	2				
E1346	3	4	5	6	3	0	100	2				
E1347	3	4	5	6	3	0	100	2				
E1348	3	4	5	6	3	0	100	2				
E1349	3	4	5	6	3	0	100	2				
E1350	3	4	5	6	3	0	100	2				
#铜分组脉冲0-500与钢分组脉冲相同												
E2300	2	4	3	6	3	1	100	2				
E2301	2	4	3	6	3	1	100	2				
E2302	2	4	3	6	3	1	100	2				
E2303	2	4	3	6	3	0	100	2				
E2304	2	4	3	6	3	1	100	2				
E2305	3	4	5	6	3	0	100	2				
E2306	3	4	5	6	3	0	100	2				
E2307	3	4	5	6	3	0	100	2				
E2308	3	4	5	6	3	0	100	2				
E2309	3	4	5	6	3	0	100	2				
E2310	3	4	5	6	3	0	100	2				
E2311	3	4	5	6	3	0	100	2				
E2312	3	4	5	6	3	0	100	2				
E2313	3	4	5	6	3	0	100	2				
E2314	3	4	5	6	3	0	100	2				
E2315	3	4	5	6	3	0	100	2				
E2316	3	4	5	6	3	0	100	2				
E2317	3	4	5	6	3	0	100	2				
E2318	3	4	5	6	3	0	100	2				
E2319	3	4	5	6	3	0	100	2				
E2320	3	4	5	6	3	0	100	2				
E2321	3	4	5	6	3	0	100	2				
E2322	3	4	5	6	3	0	100	2				
E2323	3	4	5	6	3	0	100	2				
E2324	3	4	5	6	3	0	100	2				
E2325	3	4	5	6	3	0	100	2				
E2326	3	4	5	6	3	0	100	2				
E2327	3	4	5	6	3	0	100	2				
E2328	3	4	5	6	3	0	100	2				
E2329	3	4	5	6	3	0	100	2				
